index,Scientific_Name,Common_Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
424,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,2-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
425,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,1-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
426,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,1-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
427,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,1-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
428,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,29-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
429,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,29-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
430,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharji Uddan  Jalgaon, Maharashtra, IN (21.017, 75.567)",21.0173,75.5668,27-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
431,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharji Uddan  Jalgaon, Maharashtra, IN (21.017, 75.567)",21.0173,75.5668,27-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
432,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharji Uddan  Jalgaon, Maharashtra, IN (21.017, 75.567)",21.0173,75.5668,27-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
433,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.026, 75.572)",21.0255,75.5723,26-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
434,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.026, 75.572)",21.0255,75.5723,26-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
435,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,23-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
436,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,23-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
437,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,23-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
438,Acridotheres tristis,Common Myna,"Bahula Dam,Back WaterPachora Road, Goradkhede Bk., Maharashtra, IN (20.681, 75.407)",20.6806,75.4069,22-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
439,Acridotheres tristis,Common Myna,"Bahula Dam,Back WaterPachora Road, Goradkhede Bk., Maharashtra, IN (20.681, 75.407)",20.6806,75.4069,22-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
440,Acridotheres tristis,Common Myna,"Bahula Dam,Back WaterPachora Road, Goradkhede Bk., Maharashtra, IN (20.681, 75.407)",20.6806,75.4069,22-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
441,Acridotheres tristis,Common Myna,"Bahula Dam,Back WaterPachora Road, Goradkhede Bk., Maharashtra, IN (20.681, 75.407)",20.6806,75.4069,22-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
442,Acridotheres tristis,Common Myna,"Bahula Dam,Back WaterPachora Road, Goradkhede Bk., Maharashtra, IN (20.681, 75.407)",20.6806,75.4069,22-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
443,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharji Uddan  Jalgaon, Maharashtra, IN (21.017, 75.567)",21.0173,75.5668,21-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
444,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharji Uddan  Jalgaon, Maharashtra, IN (21.017, 75.567)",21.0173,75.5668,21-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
445,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,20-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
446,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,20-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
447,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,20-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
448,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,20-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
449,Acridotheres tristis,Common Myna,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5709,19-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
450,Acridotheres tristis,Common Myna,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5709,19-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
451,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,19-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
452,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,19-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
453,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,19-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
454,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,19-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
455,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,19-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
456,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,19-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
457,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,19-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
458,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,19-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
459,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,19-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
460,Acridotheres tristis,Common Myna,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,18-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
461,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.02, 75.572)",21.0201,75.5723,18-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
462,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,18-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
463,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,18-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
464,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,17-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
465,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,17-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
466,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,17-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
467,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,16-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
468,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,16-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
469,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,16-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
470,Acridotheres tristis,Common Myna,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,16-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
471,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharji Uddan  Jalgaon, Maharashtra, IN (21.017, 75.567)",21.0173,75.5668,15-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
472,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharji Uddan  Jalgaon, Maharashtra, IN (21.017, 75.567)",21.0173,75.5668,15-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
473,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharji Uddan  Jalgaon, Maharashtra, IN (21.017, 75.567)",21.0173,75.5668,15-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
474,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,13-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
475,Acridotheres tristis,Common Myna,"Bhandup Pumping Station, Mumbai",19.1411,72.961,14-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
476,Acridotheres tristis,Common Myna,"Pune, Maharashtra, IN (18.553, 73.768)",18.5527,73.7681,5-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
477,Acridotheres tristis,Common Myna,"Pune, Maharashtra, IN (18.553, 73.768)",18.5527,73.7681,5-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
478,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,12-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
479,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,12-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
480,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,10-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
481,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,10-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
482,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,10-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
483,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,10-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
484,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharji Uddan  Jalgaon, Maharashtra, IN (21.017, 75.567)",21.0173,75.5668,5-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
485,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharji Uddan  Jalgaon, Maharashtra, IN (21.017, 75.567)",21.0173,75.5668,5-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
486,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharji Uddan  Jalgaon, Maharashtra, IN (21.017, 75.567)",21.0173,75.5668,5-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
487,Acridotheres tristis,Common Myna,Home,19.1408,72.8633,31-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
488,Acridotheres tristis,Common Myna,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,30-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
489,Acridotheres tristis,Common Myna,"Jalgaon, Maharashtra, IN (21.022, 75.572)",21.0224,75.5724,30-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
490,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,28-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
491,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--500MW Premises,21.0483,75.8529,27-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
492,Acridotheres tristis,Common Myna,Tapti River--behind BTPS,21.0602,75.8353,26-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
493,Acridotheres tristis,Common Myna,Tapti River--behind BTPS,21.0602,75.8353,26-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
494,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,25-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
495,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,25-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
496,Acridotheres tristis,Common Myna,"Mahatma Society, Kothrud",18.5001,73.7979,24-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
497,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,22-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
498,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,22-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
499,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,19-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
500,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,19-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
501,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,19-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
502,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,19-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
503,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,19-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
504,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,19-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
505,Acridotheres tristis,Common Myna,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,20-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
506,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.026, 75.572)",21.0255,75.5724,20-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
507,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,20-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
508,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,20-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
509,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.025, 75.566)",21.0249,75.5665,18-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
510,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.025, 75.566)",21.0249,75.5665,18-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
511,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,18-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
512,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,18-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
513,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,18-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
514,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.025, 75.566)",21.0249,75.5665,17-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
515,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,17-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
516,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,17-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
517,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,17-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
518,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.025, 75.566)",21.0249,75.5665,14-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
519,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.025, 75.566)",21.0249,75.5665,14-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
520,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.025, 75.566)",21.0249,75.5665,14-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
521,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.025, 75.566)",21.0249,75.5665,14-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
522,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,16-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
523,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,16-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
524,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,12-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
525,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,15-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
526,Acridotheres tristis,Common Myna,"Bena, Near Vasai Beach",19.3469,72.7909,29-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
527,Acridotheres tristis,Common Myna,"Kanalada Road, Jalgaon, Maharashtra, IN (21.025, 75.557)",21.0247,75.557,9-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
528,Acridotheres tristis,Common Myna,BNHS Conservation Education Centre,19.1627,72.892,13-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
529,Acridotheres tristis,Common Myna,BNHS Conservation Education Centre,19.1627,72.892,13-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
530,Acridotheres tristis,Common Myna,"58/59 Mayur Colony, Kothrud",18.5048,73.8176,9-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
531,Acridotheres tristis,Common Myna,"58/59 Mayur Colony, Kothrud",18.5048,73.8176,9-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
532,Acridotheres tristis,Common Myna,"58/59 Mayur Colony, Kothrud",18.5048,73.8176,3-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
533,Acridotheres tristis,Common Myna,"Shivaji  Nagar  Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0212,75.566,6-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
534,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.03, 75.572)",21.0298,75.5716,5-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
535,Acridotheres tristis,Common Myna,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,5-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
536,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.025, 75.566)",21.0249,75.5665,3-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
537,Acridotheres tristis,Common Myna,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,2-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
538,Acridotheres tristis,Common Myna,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,2-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
539,Acridotheres tristis,Common Myna,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,2-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
540,Acridotheres tristis,Common Myna,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,21-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
541,Acridotheres tristis,Common Myna,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,21-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
542,Acridotheres tristis,Common Myna,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,21-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
543,Acridotheres tristis,Common Myna,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,21-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
544,Acridotheres tristis,Common Myna,"United-21 Tiger Camp Resort, Bhamdeli, Moharli",20.201,79.3249,30-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
545,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,30-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
546,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,30-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
547,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,29-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
548,Acridotheres tristis,Common Myna,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,29-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
549,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.025, 75.566)",21.0249,75.5665,28-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
550,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.025, 75.566)",21.0249,75.5665,27-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
